case,ordinal,address,element_size,alignment,offset,extent,column_capacity,mod64,mod4096,mod65536,next_stride,next_gap,field_path
82,38,6271744147456,2,64,17432576,262144,131072,0,0,0,262144,0,attack_cooldowns.counters
82,39,6271744409600,8,64,17694720,1048576,131072,0,0,0,1048576,0,target_handles
82,40,6271745458176,4,64,18743296,524288,131072,0,0,0,524288,0,target_locations.xs
82,41,6271745982464,4,64,19267584,524288,131072,0,0,0,524288,0,target_locations.ys
82,42,6271746506752,4,64,19791872,524288,131072,0,0,0,524288,0,target_locations.zs
82,43,6271747031040,4,64,20316160,524288,131072,0,0,0,524288,0,target_velocities.xs
82,44,6271747555328,4,64,20840448,524288,131072,0,0,0,524288,0,target_velocities.ys
82,45,6271748079616,4,64,21364736,524288,131072,0,0,0,524288,0,target_velocities.zs
82,46,6271748603904,4,64,21889024,524288,131072,0,0,0,524288,0,target_directions.xs
82,47,6271749128192,4,64,22413312,524288,131072,0,0,0,524288,0,target_directions.ys
82,48,6271749652480,4,64,22937600,524288,131072,0,0,0,524288,0,target_directions.zs
82,49,6271750176768,4,64,23461888,524288,131072,0,0,0,524288,0,intercept_times
82,50,6271750701056,4,64,23986176,524288,131072,0,0,0,524288,0,target_distance_sq
82,51,6271751225344,4,64,24510464,524288,131072,0,0,0,524288,0,target_distances
82,52,6271751749632,4,64,25034752,524288,131072,0,0,0,,,target_radii
83,0,4313758498816,1,64,0,65536,65536,0,0,0,65600,64,bundle0.flags
83,1,4313758564416,2,64,65600,131072,65536,0,64,64,131136,64,bundle0.counters
83,2,4313758695552,4,64,196736,262144,65536,0,128,128,262208,64,bundle0.counts
83,3,4313758957760,8,64,458944,524288,65536,0,192,192,524352,64,bundle0.totals
83,4,4313759482112,3,64,983296,196608,65536,0,256,256,196672,64,bundle0.payloads
83,5,4313759678784,4,64,1179968,262144,65536,0,320,320,262208,64,bundle0.values
83,6,4313759940992,8,64,1442176,524288,65536,0,384,384,524352,64,bundle0.rates
83,7,4313760465344,1,64,1966528,65536,65536,0,448,448,65600,64,bundle1.flags
83,8,4313760530944,2,64,2032128,131072,65536,0,512,512,131136,64,bundle1.counters
83,9,4313760662080,4,64,2163264,262144,65536,0,576,576,262208,64,bundle1.counts
83,10,4313760924288,8,64,2425472,524288,65536,0,640,640,524352,64,bundle1.totals
83,11,4313761448640,3,64,2949824,196608,65536,0,704,704,196672,64,bundle1.payloads
83,12,4313761645312,4,64,3146496,262144,65536,0,768,768,262208,64,bundle1.values
83,13,4313761907520,8,64,3408704,524288,65536,0,832,832,524352,64,bundle1.rates
83,14,4313762431872,1,64,3933056,65536,65536,0,896,896,65600,64,bundle2.flags
83,15,4313762497472,2,64,3998656,131072,65536,0,960,960,131136,64,bundle2.counters
83,16,4313762628608,4,64,4129792,262144,65536,0,1024,1024,262208,64,bundle2.counts
83,17,4313762890816,8,64,4392000,524288,65536,0,1088,1088,524352,64,bundle2.totals
83,18,4313763415168,3,64,4916352,196608,65536,0,1152,1152,196672,64,bundle2.payloads
83,19,4313763611840,4,64,5113024,262144,65536,0,1216,1216,262208,64,bundle2.values
83,20,4313763874048,8,64,5375232,524288,65536,0,1280,1280,524352,64,bundle2.rates
83,21,4313764398400,1,64,5899584,65536,65536,0,1344,1344,65600,64,bundle3.flags
83,22,4313764464000,2,64,5965184,131072,65536,0,1408,1408,131136,64,bundle3.counters
83,23,4313764595136,4,64,6096320,262144,65536,0,1472,1472,262208,64,bundle3.counts
83,24,4313764857344,8,64,6358528,524288,65536,0,1536,1536,524352,64,bundle3.totals
83,25,4313765381696,3,64,6882880,196608,65536,0,1600,1600,196672,64,bundle3.payloads
83,26,4313765578368,4,64,7079552,262144,65536,0,1664,1664,262208,64,bundle3.values
83,27,4313765840576,8,64,7341760,524288,65536,0,1728,1728,524352,64,bundle3.rates
83,28,4313766364928,1,64,7866112,65536,65536,0,1792,1792,65600,64,bundle4.flags
83,29,4313766430528,2,64,7931712,131072,65536,0,1856,1856,131136,64,bundle4.counters
83,30,4313766561664,4,64,8062848,262144,65536,0,1920,1920,262208,64,bundle4.counts
83,31,4313766823872,8,64,8325056,524288,65536,0,1984,1984,524352,64,bundle4.totals
83,32,4313767348224,3,64,8849408,196608,65536,0,2048,2048,196672,64,bundle4.payloads
83,33,4313767544896,4,64,9046080,262144,65536,0,2112,2112,262208,64,bundle4.values
83,34,4313767807104,8,64,9308288,524288,65536,0,2176,2176,524352,64,bundle4.rates
83,35,4313768331456,1,64,9832640,65536,65536,0,2240,2240,65600,64,bundle5.flags
83,36,4313768397056,2,64,9898240,131072,65536,0,2304,2304,131136,64,bundle5.counters
83,37,4313768528192,4,64,10029376,262144,65536,0,2368,2368,262208,64,bundle5.counts
83,38,4313768790400,8,64,10291584,524288,65536,0,2432,2432,524352,64,bundle5.totals
83,39,4313769314752,3,64,10815936,196608,65536,0,2496,2496,196672,64,bundle5.payloads
83,40,4313769511424,4,64,11012608,262144,65536,0,2560,2560,262208,64,bundle5.values
83,41,4313769773632,8,64,11274816,524288,65536,0,2624,2624,,,bundle5.rates
84,0,2403571793920,8,64,0,600064,75008,0,0,0,600064,0,positions0.xs
84,1,2403572393984,8,64,600064,600064,75008,0,2048,10240,600064,0,positions0.ys
84,2,2403572994048,8,64,1200128,600064,75008,0,0,20480,600064,0,positions0.zs
84,3,2403573594112,8,64,1800192,600064,75008,0,2048,30720,600064,0,velocities0.xs
84,4,2403574194176,8,64,2400256,600064,75008,0,0,40960,600064,0,velocities0.ys
84,5,2403574794240,8,64,3000320,600064,75008,0,2048,51200,600064,0,velocities0.zs
84,6,2403575394304,8,64,3600384,600064,75008,0,0,61440,600064,0,positions1.xs
84,7,2403575994368,8,64,4200448,600064,75008,0,2048,6144,600064,0,positions1.ys
84,8,2403576594432,8,64,4800512,600064,75008,0,0,16384,600064,0,positions1.zs
84,9,2403577194496,8,64,5400576,600064,75008,0,2048,26624,600064,0,velocities1.xs
84,10,2403577794560,8,64,6000640,600064,75008,0,0,36864,600064,0,velocities1.ys
84,11,2403578394624,8,64,6600704,600064,75008,0,2048,47104,600064,0,velocities1.zs
84,12,2403578994688,8,64,7200768,600064,75008,0,0,57344,600064,0,positions2.xs
84,13,2403579594752,8,64,7800832,600064,75008,0,2048,2048,600064,0,positions2.ys
84,14,2403580194816,8,64,8400896,600064,75008,0,0,12288,600064,0,positions2.zs
84,15,2403580794880,8,64,9000960,600064,75008,0,2048,22528,600064,0,velocities2.xs
84,16,2403581394944,8,64,9601024,600064,75008,0,0,32768,600064,0,velocities2.ys
84,17,2403581995008,8,64,10201088,600064,75008,0,2048,43008,600064,0,velocities2.zs
84,18,2403582595072,8,64,10801152,600064,75008,0,0,53248,600064,0,positions3.xs
84,19,2403583195136,8,64,11401216,600064,75008,0,2048,63488,600064,0,positions3.ys
84,20,2403583795200,8,64,12001280,600064,75008,0,0,8192,600064,0,positions3.zs
84,21,2403584395264,8,64,12601344,600064,75008,0,2048,18432,600064,0,velocities3.xs
84,22,2403584995328,8,64,13201408,600064,75008,0,0,28672,600064,0,velocities3.ys
84,23,2403585595392,8,64,13801472,600064,75008,0,2048,38912,,,velocities3.zs
85,0,2710125084672,8,64,0,1048576,131072,0,0,0,1048768,192,entity_handles
85,1,2710126133440,4,64,1048768,524288,131072,0,192,192,524480,192,integral_biases
85,2,2710126657920,4,64,1573248,524288,131072,0,384,384,524480,192,float_biases
85,3,2710127182400,1,64,2097728,131072,131072,0,576,576,131264,192,tasks
85,4,2710127313664,4,64,2228992,524288,131072,0,768,768,524480,192,locations.xs
85,5,2710127838144,4,64,2753472,524288,131072,0,960,960,524480,192,locations.ys
85,6,2710128362624,4,64,3277952,524288,131072,0,1152,1152,524480,192,locations.zs
85,7,2710128887104,4,64,3802432,524288,131072,0,1344,1344,524480,192,desired_move_locations.xs
85,8,2710129411584,4,64,4326912,524288,131072,0,1536,1536,524480,192,desired_move_locations.ys
85,9,2710129936064,4,64,4851392,524288,131072,0,1728,1728,524480,192,desired_move_locations.zs
85,10,2710130460544,4,64,5375872,524288,131072,0,1920,1920,524480,192,aim_directions.xs
85,11,2710130985024,4,64,5900352,524288,131072,0,2112,2112,524480,192,aim_directions.ys
85,12,2710131509504,4,64,6424832,524288,131072,0,2304,2304,524480,192,aim_directions.zs
85,13,2710132033984,4,64,6949312,524288,131072,0,2496,2496,524480,192,desired_aiming_directions.xs
85,14,2710132558464,4,64,7473792,524288,131072,0,2688,2688,524480,192,desired_aiming_directions.ys
85,15,2710133082944,4,64,7998272,524288,131072,0,2880,2880,524480,192,desired_aiming_directions.zs
85,16,2710133607424,4,64,8522752,524288,131072,0,3072,3072,524480,192,movement_directions.xs
85,17,2710134131904,4,64,9047232,524288,131072,0,3264,3264,524480,192,movement_directions.ys
85,18,2710134656384,4,64,9571712,524288,131072,0,3456,3456,524480,192,movement_directions.zs
85,19,2710135180864,4,64,10096192,524288,131072,0,3648,3648,524480,192,velocities.xs
85,20,2710135705344,4,64,10620672,524288,131072,0,3840,3840,524480,192,velocities.ys
85,21,2710136229824,4,64,11145152,524288,131072,0,4032,4032,524480,192,velocities.zs
85,22,2710136754304,4,64,11669632,524288,131072,0,128,4224,524480,192,move_distances
85,23,2710137278784,4,64,12194112,524288,131072,0,320,4416,524480,192,speeds
85,24,2710137803264,1,64,12718592,131072,131072,0,512,4608,131264,192,teams
85,25,2710137934528,4,64,12849856,524288,131072,0,704,4800,524480,192,healths
85,26,2710138459008,8,64,13374336,1048576,131072,0,896,4992,1048768,192,parent_handles
85,27,2710139507776,1,64,14423104,131072,131072,0,1088,5184,131264,192,awareness_scan_countdowns.counters
85,28,2710139639040,2,64,14554368,262144,131072,0,1280,5376,262336,192,navigation_update_countdowns.remaining_ticks
85,29,2710139901376,2,64,14816704,262144,131072,0,1472,5568,262336,192,navigation_update_countdowns.periods
85,30,2710140163712,4,64,15079040,524288,131072,0,1664,5760,524480,192,separation_steering.xs
85,31,2710140688192,4,64,15603520,524288,131072,0,1856,5952,524480,192,separation_steering.ys
85,32,2710141212672,4,64,16128000,524288,131072,0,2048,6144,524480,192,separation_steering.zs
85,33,2710141737152,1,64,16652480,131072,131072,0,2240,6336,131264,192,navigation_risk_tiers
85,34,2710141868416,1,64,16783744,131072,131072,0,2432,6528,131264,192,navigation_lower_risk_scan_counts
85,35,2710141999680,1,64,16915008,131072,131072,0,2624,6720,131264,192,avoidance_choice_indices
85,36,2710142130944,1,64,17046272,131072,131072,0,2816,6912,131264,192,avoidance_clear_scan_counts
85,37,2710142262208,2,64,17177536,262144,131072,0,3008,7104,262336,192,attack_reposition_countdowns.counters
85,38,2710142524544,2,64,17439872,262144,131072,0,3200,7296,262336,192,attack_cooldowns.counters
85,39,2710142786880,8,64,17702208,1048576,131072,0,3392,7488,1048768,192,target_handles
85,40,2710143835648,4,64,18750976,524288,131072,0,3584,7680,524480,192,target_locations.xs
85,41,2710144360128,4,64,19275456,524288,131072,0,3776,7872,524480,192,target_locations.ys
85,42,2710144884608,4,64,19799936,524288,131072,0,3968,8064,524480,192,target_locations.zs
85,43,2710145409088,4,64,20324416,524288,131072,0,64,8256,524480,192,target_velocities.xs
85,44,2710145933568,4,64,20848896,524288,131072,0,256,8448,524480,192,target_velocities.ys
85,45,2710146458048,4,64,21373376,524288,131072,0,448,8640,524480,192,target_velocities.zs
85,46,2710146982528,4,64,21897856,524288,131072,0,640,8832,524480,192,target_directions.xs
85,47,2710147507008,4,64,22422336,524288,131072,0,832,9024,524480,192,target_directions.ys
85,48,2710148031488,4,64,22946816,524288,131072,0,1024,9216,524480,192,target_directions.zs
85,49,2710148555968,4,64,23471296,524288,131072,0,1216,9408,524480,192,intercept_times
85,50,2710149080448,4,64,23995776,524288,131072,0,1408,9600,524480,192,target_distance_sq
85,51,2710149604928,4,64,24520256,524288,131072,0,1600,9792,524480,192,target_distances
85,52,2710150129408,4,64,25044736,524288,131072,0,1792,9984,,,target_radii
86,0,6425808666624,8,64,0,524800,65600,0,0,0,524864,64,entity_handles
86,1,6425809191488,4,64,524864,262400,65600,0,576,576,262464,64,integral_biases
86,2,6425809453952,4,64,787328,262400,65600,0,896,896,262464,64,float_biases
86,3,6425809716416,1,64,1049792,65600,65600,0,1216,1216,65664,64,tasks
86,4,6425809782080,4,64,1115456,262400,65600,0,1344,1344,262464,64,locations.xs
86,5,6425810044544,4,64,1377920,262400,65600,0,1664,1664,262464,64,locations.ys
86,6,6425810307008,4,64,1640384,262400,65600,0,1984,1984,262464,64,locations.zs
86,7,6425810569472,4,64,1902848,262400,65600,0,2304,2304,262464,64,desired_move_locations.xs
86,8,6425810831936,4,64,2165312,262400,65600,0,2624,2624,262464,64,desired_move_locations.ys
86,9,6425811094400,4,64,2427776,262400,65600,0,2944,2944,262464,64,desired_move_locations.zs
86,10,6425811356864,4,64,2690240,262400,65600,0,3264,3264,262464,64,aim_directions.xs
86,11,6425811619328,4,64,2952704,262400,65600,0,3584,3584,262464,64,aim_directions.ys
86,12,6425811881792,4,64,3215168,262400,65600,0,3904,3904,262464,64,aim_directions.zs
86,13,6425812144256,4,64,3477632,262400,65600,0,128,4224,262464,64,desired_aiming_directions.xs
86,14,6425812406720,4,64,3740096,262400,65600,0,448,4544,262464,64,desired_aiming_directions.ys
86,15,6425812669184,4,64,4002560,262400,65600,0,768,4864,262464,64,desired_aiming_directions.zs
86,16,6425812931648,4,64,4265024,262400,65600,0,1088,5184,262464,64,movement_directions.xs
86,17,6425813194112,4,64,4527488,262400,65600,0,1408,5504,262464,64,movement_directions.ys
86,18,6425813456576,4,64,4789952,262400,65600,0,1728,5824,262464,64,movement_directions.zs
86,19,6425813719040,4,64,5052416,262400,65600,0,2048,6144,262464,64,velocities.xs
86,20,6425813981504,4,64,5314880,262400,65600,0,2368,6464,262464,64,velocities.ys
86,21,6425814243968,4,64,5577344,262400,65600,0,2688,6784,262464,64,velocities.zs
86,22,6425814506432,4,64,5839808,262400,65600,0,3008,7104,262464,64,move_distances
86,23,6425814768896,4,64,6102272,262400,65600,0,3328,7424,262464,64,speeds
86,24,6425815031360,1,64,6364736,65600,65600,0,3648,7744,65664,64,teams
86,25,6425815097024,4,64,6430400,262400,65600,0,3776,7872,262464,64,healths
86,26,6425815359488,8,64,6692864,524800,65600,0,0,8192,524864,64,parent_handles
86,27,6425815884352,1,64,7217728,65600,65600,0,576,8768,65664,64,awareness_scan_countdowns.counters
86,28,6425815950016,2,64,7283392,131200,65600,0,704,8896,131264,64,navigation_update_countdowns.remaining_ticks
86,29,6425816081280,2,64,7414656,131200,65600,0,896,9088,131264,64,navigation_update_countdowns.periods
86,30,6425816212544,4,64,7545920,262400,65600,0,1088,9280,262464,64,separation_steering.xs
86,31,6425816475008,4,64,7808384,262400,65600,0,1408,9600,262464,64,separation_steering.ys
86,32,6425816737472,4,64,8070848,262400,65600,0,1728,9920,262464,64,separation_steering.zs
86,33,6425816999936,1,64,8333312,65600,65600,0,2048,10240,65664,64,navigation_risk_tiers
86,34,6425817065600,1,64,8398976,65600,65600,0,2176,10368,65664,64,navigation_lower_risk_scan_counts
86,35,6425817131264,1,64,8464640,65600,65600,0,2304,10496,65664,64,avoidance_choice_indices
86,36,6425817196928,1,64,8530304,65600,65600,0,2432,10624,65664,64,avoidance_clear_scan_counts
86,37,6425817262592,2,64,8595968,131200,65600,0,2560,10752,131264,64,attack_reposition_countdowns.counters
86,38,6425817393856,2,64,8727232,131200,65600,0,2752,10944,131264,64,attack_cooldowns.counters
86,39,6425817525120,8,64,8858496,524800,65600,0,2944,11136,524864,64,target_handles
86,40,6425818049984,4,64,9383360,262400,65600,0,3520,11712,262464,64,target_locations.xs
86,41,6425818312448,4,64,9645824,262400,65600,0,3840,12032,262464,64,target_locations.ys
86,42,6425818574912,4,64,9908288,262400,65600,0,64,12352,262464,64,target_locations.zs
86,43,6425818837376,4,64,10170752,262400,65600,0,384,12672,262464,64,target_velocities.xs
86,44,6425819099840,4,64,10433216,262400,65600,0,704,12992,262464,64,target_velocities.ys
86,45,6425819362304,4,64,10695680,262400,65600,0,1024,13312,262464,64,target_velocities.zs
86,46,6425819624768,4,64,10958144,262400,65600,0,1344,13632,262464,64,target_directions.xs
86,47,6425819887232,4,64,11220608,262400,65600,0,1664,13952,262464,64,target_directions.ys
86,48,6425820149696,4,64,11483072,262400,65600,0,1984,14272,262464,64,target_directions.zs
86,49,6425820412160,4,64,11745536,262400,65600,0,2304,14592,262464,64,intercept_times
86,50,6425820674624,4,64,12008000,262400,65600,0,2624,14912,262464,64,target_distance_sq
86,51,6425820937088,4,64,12270464,262400,65600,0,2944,15232,262464,64,target_distances
86,52,6425821199552,4,64,12532928,262400,65600,0,3264,15552,,,target_radii
87,0,4348655108096,8,64,0,800256,100032,0,0,0,800256,0,entity_handles
87,1,4348655908352,4,64,800256,400128,100032,0,1536,13824,400128,0,integral_biases
87,2,4348656308480,4,64,1200384,400128,100032,0,256,20736,400128,0,float_biases
87,3,4348656708608,1,64,1600512,100032,100032,0,3072,27648,100032,0,tasks
87,4,4348656808640,4,64,1700544,400128,100032,0,704,62144,400128,0,locations.xs
87,5,4348657208768,4,64,2100672,400128,100032,0,3520,3520,400128,0,locations.ys
87,6,4348657608896,4,64,2500800,400128,100032,0,2240,10432,400128,0,locations.zs
87,7,4348658009024,4,64,2900928,400128,100032,0,960,17344,400128,0,desired_move_locations.xs
87,8,4348658409152,4,64,3301056,400128,100032,0,3776,24256,400128,0,desired_move_locations.ys
87,9,4348658809280,4,64,3701184,400128,100032,0,2496,31168,400128,0,desired_move_locations.zs
87,10,4348659209408,4,64,4101312,400128,100032,0,1216,38080,400128,0,aim_directions.xs
87,11,4348659609536,4,64,4501440,400128,100032,0,4032,44992,400128,0,aim_directions.ys
87,12,4348660009664,4,64,4901568,400128,100032,0,2752,51904,400128,0,aim_directions.zs
87,13,4348660409792,4,64,5301696,400128,100032,0,1472,58816,400128,0,desired_aiming_directions.xs
87,14,4348660809920,4,64,5701824,400128,100032,0,192,192,400128,0,desired_aiming_directions.ys
87,15,4348661210048,4,64,6101952,400128,100032,0,3008,7104,400128,0,desired_aiming_directions.zs
87,16,4348661610176,4,64,6502080,400128,100032,0,1728,14016,400128,0,movement_directions.xs
87,17,4348662010304,4,64,6902208,400128,100032,0,448,20928,400128,0,movement_directions.ys
87,18,4348662410432,4,64,7302336,400128,100032,0,3264,27840,400128,0,movement_directions.zs
87,19,4348662810560,4,64,7702464,400128,100032,0,1984,34752,400128,0,velocities.xs
87,20,4348663210688,4,64,8102592,400128,100032,0,704,41664,400128,0,velocities.ys
87,21,4348663610816,4,64,8502720,400128,100032,0,3520,48576,400128,0,velocities.zs
87,22,4348664010944,4,64,8902848,400128,100032,0,2240,55488,400128,0,move_distances
87,23,4348664411072,4,64,9302976,400128,100032,0,960,62400,400128,0,speeds
87,24,4348664811200,1,64,9703104,100032,100032,0,3776,3776,100032,0,teams
87,25,4348664911232,4,64,9803136,400128,100032,0,1408,38272,400128,0,healths
87,26,4348665311360,8,64,10203264,800256,100032,0,128,45184,800256,0,parent_handles
87,27,4348666111616,1,64,11003520,100032,100032,0,1664,59008,100032,0,awareness_scan_countdowns.counters
87,28,4348666211648,2,64,11103552,200064,100032,0,3392,27968,200064,0,navigation_update_countdowns.remaining_ticks
87,29,4348666411712,2,64,11303616,200064,100032,0,2752,31424,200064,0,navigation_update_countdowns.periods
87,30,4348666611776,4,64,11503680,400128,100032,0,2112,34880,400128,0,separation_steering.xs
87,31,4348667011904,4,64,11903808,400128,100032,0,832,41792,400128,0,separation_steering.ys
87,32,4348667412032,4,64,12303936,400128,100032,0,3648,48704,400128,0,separation_steering.zs
87,33,4348667812160,1,64,12704064,100032,100032,0,2368,55616,100032,0,navigation_risk_tiers
87,34,4348667912192,1,64,12804096,100032,100032,0,0,24576,100032,0,navigation_lower_risk_scan_counts
87,35,4348668012224,1,64,12904128,100032,100032,0,1728,59072,100032,0,avoidance_choice_indices
87,36,4348668112256,1,64,13004160,100032,100032,0,3456,28032,100032,0,avoidance_clear_scan_counts
87,37,4348668212288,2,64,13104192,200064,100032,0,1088,62528,200064,0,attack_reposition_countdowns.counters
87,38,4348668412352,2,64,13304256,200064,100032,0,448,448,200064,0,attack_cooldowns.counters
87,39,4348668612416,8,64,13504320,800256,100032,0,3904,3904,800256,0,target_handles
87,40,4348669412672,4,64,14304576,400128,100032,0,1344,17728,400128,0,target_locations.xs
87,41,4348669812800,4,64,14704704,400128,100032,0,64,24640,400128,0,target_locations.ys
87,42,4348670212928,4,64,15104832,400128,100032,0,2880,31552,400128,0,target_locations.zs
87,43,4348670613056,4,64,15504960,400128,100032,0,1600,38464,400128,0,target_velocities.xs
87,44,4348671013184,4,64,15905088,400128,100032,0,320,45376,400128,0,target_velocities.ys
87,45,4348671413312,4,64,16305216,400128,100032,0,3136,52288,400128,0,target_velocities.zs
87,46,4348671813440,4,64,16705344,400128,100032,0,1856,59200,400128,0,target_directions.xs
87,47,4348672213568,4,64,17105472,400128,100032,0,576,576,400128,0,target_directions.ys
87,48,4348672613696,4,64,17505600,400128,100032,0,3392,7488,400128,0,target_directions.zs
87,49,4348673013824,4,64,17905728,400128,100032,0,2112,14400,400128,0,intercept_times
87,50,4348673413952,4,64,18305856,400128,100032,0,832,21312,400128,0,target_distance_sq
87,51,4348673814080,4,64,18705984,400128,100032,0,3648,28224,400128,0,target_distances
87,52,4348674214208,4,64,19106112,400128,100032,0,2368,35136,,,target_radii
88,0,3350880518144,8,64,0,600064,75008,0,0,0,600256,192,entity_handles
88,1,3350881118400,4,64,600256,300032,75008,0,2240,10432,300224,192,integral_biases
88,2,3350881418624,4,64,900480,300032,75008,0,3456,48512,300224,192,float_biases
88,3,3350881718848,1,64,1200704,75008,75008,0,576,21056,75200,192,tasks
88,4,3350881794048,4,64,1275904,300032,75008,0,2048,30720,300224,192,locations.xs
88,5,3350882094272,4,64,1576128,300032,75008,0,3264,3264,300224,192,locations.ys
88,6,3350882394496,4,64,1876352,300032,75008,0,384,41344,300224,192,locations.zs
88,7,3350882694720,4,64,2176576,300032,75008,0,1600,13888,300224,192,desired_move_locations.xs
88,8,3350882994944,4,64,2476800,300032,75008,0,2816,51968,300224,192,desired_move_locations.ys
88,9,3350883295168,4,64,2777024,300032,75008,0,4032,24512,300224,192,desired_move_locations.zs
88,10,3350883595392,4,64,3077248,300032,75008,0,1152,62592,300224,192,aim_directions.xs
88,11,3350883895616,4,64,3377472,300032,75008,0,2368,35136,300224,192,aim_directions.ys
88,12,3350884195840,4,64,3677696,300032,75008,0,3584,7680,300224,192,aim_directions.zs
88,13,3350884496064,4,64,3977920,300032,75008,0,704,45760,300224,192,desired_aiming_directions.xs
88,14,3350884796288,4,64,4278144,300032,75008,0,1920,18304,300224,192,desired_aiming_directions.ys
88,15,3350885096512,4,64,4578368,300032,75008,0,3136,56384,300224,192,desired_aiming_directions.zs
88,16,3350885396736,4,64,4878592,300032,75008,0,256,28928,300224,192,movement_directions.xs
88,17,3350885696960,4,64,5178816,300032,75008,0,1472,1472,300224,192,movement_directions.ys
88,18,3350885997184,4,64,5479040,300032,75008,0,2688,39552,300224,192,movement_directions.zs
88,19,3350886297408,4,64,5779264,300032,75008,0,3904,12096,300224,192,velocities.xs
88,20,3350886597632,4,64,6079488,300032,75008,0,1024,50176,300224,192,velocities.ys
88,21,3350886897856,4,64,6379712,300032,75008,0,2240,22720,300224,192,velocities.zs
88,22,3350887198080,4,64,6679936,300032,75008,0,3456,60800,300224,192,move_distances
88,23,3350887498304,4,64,6980160,300032,75008,0,576,33344,300224,192,speeds
88,24,3350887798528,1,64,7280384,75008,75008,0,1792,5888,75200,192,teams
88,25,3350887873728,4,64,7355584,300032,75008,0,3264,15552,300224,192,healths
88,26,3350888173952,8,64,7655808,600064,75008,0,384,53632,600256,192,parent_handles
88,27,3350888774208,1,64,8256064,75008,75008,0,2624,64064,75200,192,awareness_scan_countdowns.counters
88,28,3350888849408,2,64,8331264,150016,75008,0,0,8192,150208,192,navigation_update_countdowns.remaining_ticks
88,29,3350888999616,2,64,8481472,150016,75008,0,2752,27328,150208,192,navigation_update_countdowns.periods
88,30,3350889149824,4,64,8631680,300032,75008,0,1408,46464,300224,192,separation_steering.xs
88,31,3350889450048,4,64,8931904,300032,75008,0,2624,19008,300224,192,separation_steering.ys
88,32,3350889750272,4,64,9232128,300032,75008,0,3840,57088,300224,192,separation_steering.zs
88,33,3350890050496,1,64,9532352,75008,75008,0,960,29632,75200,192,navigation_risk_tiers
88,34,3350890125696,1,64,9607552,75008,75008,0,2432,39296,75200,192,navigation_lower_risk_scan_counts
88,35,3350890200896,1,64,9682752,75008,75008,0,3904,48960,75200,192,avoidance_choice_indices
88,36,3350890276096,1,64,9757952,75008,75008,0,1280,58624,75200,192,avoidance_clear_scan_counts
88,37,3350890351296,2,64,9833152,150016,75008,0,2752,2752,150208,192,attack_reposition_countdowns.counters
88,38,3350890501504,2,64,9983360,150016,75008,0,1408,21888,150208,192,attack_cooldowns.counters
88,39,3350890651712,8,64,10133568,600064,75008,0,64,41024,600256,192,target_handles
88,40,3350891251968,4,64,10733824,300032,75008,0,2304,51456,300224,192,target_locations.xs
88,41,3350891552192,4,64,11034048,300032,75008,0,3520,24000,300224,192,target_locations.ys
88,42,3350891852416,4,64,11334272,300032,75008,0,640,62080,300224,192,target_locations.zs
88,43,3350892152640,4,64,11634496,300032,75008,0,1856,34624,300224,192,target_velocities.xs
88,44,3350892452864,4,64,11934720,300032,75008,0,3072,7168,300224,192,target_velocities.ys
88,45,3350892753088,4,64,12234944,300032,75008,0,192,45248,300224,192,target_velocities.zs
88,46,3350893053312,4,64,12535168,300032,75008,0,1408,17792,300224,192,target_directions.xs
88,47,3350893353536,4,64,12835392,300032,75008,0,2624,55872,300224,192,target_directions.ys
88,48,3350893653760,4,64,13135616,300032,75008,0,3840,28416,300224,192,target_directions.zs
88,49,3350893953984,4,64,13435840,300032,75008,0,960,960,300224,192,intercept_times
88,50,3350894254208,4,64,13736064,300032,75008,0,2176,39040,300224,192,target_distance_sq
88,51,3350894554432,4,64,14036288,300032,75008,0,3392,11584,300224,192,target_distances
88,52,3350894854656,4,64,14336512,300032,75008,0,512,49664,,,target_radii
89,0,6354136399872,8,64,0,1048576,131072,0,0,0,1048640,64,entity_handles
89,1,6354137448512,4,64,1048640,524288,131072,0,64,64,524352,64,integral_biases
89,2,6354137972864,4,64,1572992,524288,131072,0,128,128,524352,64,float_biases
89,3,6354138497216,1,64,2097344,131072,131072,0,192,192,131136,64,tasks
89,4,6354138628352,4,64,2228480,524288,131072,0,256,256,524352,64,locations.xs
89,5,6354139152704,4,64,2752832,524288,131072,0,320,320,524352,64,locations.ys
89,6,6354139677056,4,64,3277184,524288,131072,0,384,384,524352,64,locations.zs
89,7,6354140201408,4,64,3801536,524288,131072,0,448,448,524352,64,desired_move_locations.xs
89,8,6354140725760,4,64,4325888,524288,131072,0,512,512,524352,64,desired_move_locations.ys
89,9,6354141250112,4,64,4850240,524288,131072,0,576,576,524352,64,desired_move_locations.zs
89,10,6354141774464,4,64,5374592,524288,131072,0,640,640,524352,64,aim_directions.xs
89,11,6354142298816,4,64,5898944,524288,131072,0,704,704,524352,64,aim_directions.ys
89,12,6354142823168,4,64,6423296,524288,131072,0,768,768,524352,64,aim_directions.zs
89,13,6354143347520,4,64,6947648,524288,131072,0,832,832,524352,64,desired_aiming_directions.xs
89,14,6354143871872,4,64,7472000,524288,131072,0,896,896,524352,64,desired_aiming_directions.ys
89,15,6354144396224,4,64,7996352,524288,131072,0,960,960,524352,64,desired_aiming_directions.zs
89,16,6354144920576,4,64,8520704,524288,131072,0,1024,1024,524352,64,movement_directions.xs
89,17,6354145444928,4,64,9045056,524288,131072,0,1088,1088,524352,64,movement_directions.ys
